"Date","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE","ltp ","Close","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-Oct-2024","EQ","824.70","826.45","809.00","820.40","813.00","813.95","815.24","912.00","543.20","1,03,59,618","8,44,55,28,708.75","2,22,340"
"18-Oct-2024","EQ","811.10","822.60","802.90","811.05","819.95","820.40","815.60","912.00","543.20","1,17,04,698","9,54,63,86,592.90","2,28,379"
"17-Oct-2024","EQ","809.50","819.50","806.00","805.45","811.30","811.05","812.93","912.00","543.20","1,85,80,553","15,10,46,84,368.50","2,52,352"
"16-Oct-2024","EQ","802.80","809.00","802.05","804.65","805.90","805.45","805.74","912.00","543.20","64,94,240","5,23,26,80,725.80","1,34,895"
"15-Oct-2024","EQ","805.50","807.50","801.60","805.15","805.00","804.65","804.80","912.00","543.20","62,52,104","5,03,17,18,258.10","1,16,721"
"14-Oct-2024","EQ","802.00","809.25","800.80","799.75","804.35","805.15","804.89","912.00","543.20","89,67,564","7,21,79,24,843.80","1,87,072"
"11-Oct-2024","EQ","797.20","802.70","793.00","797.10","799.00","799.75","796.96","912.00","543.20","1,43,22,720","11,41,46,20,098.50","1,88,510"
"10-Oct-2024","EQ","799.00","804.45","795.00","797.40","797.00","797.10","799.19","912.00","543.20","1,02,41,015","8,18,45,02,967.70","2,08,285"
"09-Oct-2024","EQ","786.70","804.35","782.05","781.45","795.80","797.40","796.77","912.00","543.20","1,87,58,697","14,94,62,96,986.35","3,13,365"
"08-Oct-2024","EQ","772.25","784.40","772.25","770.65","781.00","781.45","779.95","912.00","543.20","85,60,960","6,67,70,95,737.45","2,16,893"
"07-Oct-2024","EQ","800.00","804.00","765.40","796.65","774.00","770.65","779.47","912.00","543.20","2,42,67,990","18,91,60,63,402.30","4,29,825"
"04-Oct-2024","EQ","792.00","809.85","785.25","794.10","797.25","796.65","798.23","912.00","543.20","2,00,97,454","16,04,24,68,814.10","2,87,081"
"03-Oct-2024","EQ","789.90","804.00","784.30","796.95","793.00","794.10","793.84","912.00","543.20","1,59,44,135","12,65,70,16,578.30","2,59,077"
"01-Oct-2024","EQ","788.00","800.35","788.00","787.90","795.50","796.95","796.12","912.00","543.20","1,32,80,535","10,57,29,65,170.25","2,19,272"
"30-Sep-2024","EQ","801.90","802.60","786.45","802.65","788.00","787.90","791.89","912.00","543.20","1,54,84,573","12,26,21,30,516.90","2,57,965"
"27-Sep-2024","EQ","801.85","808.00","798.45","801.85","802.30","802.65","803.39","912.00","543.20","1,51,93,681","12,20,64,36,482.05","2,31,524"
"26-Sep-2024","EQ","796.00","803.00","791.60","793.10","802.00","801.85","796.93","912.00","543.20","2,31,98,842","18,48,78,42,395.85","2,40,672"
"25-Sep-2024","EQ","797.90","798.00","788.70","798.25","793.15","793.10","792.31","912.00","543.20","1,84,65,571","14,63,04,27,178.90","2,22,586"
"24-Sep-2024","EQ","799.25","804.25","796.50","801.85","797.90","798.25","801.04","912.00","543.20","1,51,80,653","12,16,03,61,927.75","2,41,147"
"23-Sep-2024","EQ","786.00","805.00","784.50","781.70","800.60","801.85","799.91","912.00","543.20","1,73,09,545","13,84,60,48,008.90","3,23,087"
"20-Sep-2024","EQ","794.85","794.85","779.50","789.95","784.50","781.70","785.43","912.00","543.20","2,13,72,244","16,78,63,88,691.70","2,65,805"
"19-Sep-2024","EQ","795.05","801.35","784.05","792.75","791.50","789.95","791.39","912.00","543.20","1,06,45,478","8,42,47,36,778.30","2,18,449"
"18-Sep-2024","EQ","783.80","794.75","782.00","782.90","790.75","792.75","791.27","912.00","543.20","1,83,24,412","14,49,95,92,000.20","2,55,355"
"17-Sep-2024","EQ","785.60","787.50","780.55","785.55","782.75","782.90","784.12","912.00","543.20","1,06,65,630","8,36,31,82,377.75","2,23,966"
"16-Sep-2024","EQ","790.85","795.00","784.40","790.85","786.55","785.55","788.19","912.00","543.20","95,53,736","7,53,01,68,486.30","2,35,580"
